"stock_id", "Title", "barcode", "category", "price"
"HD-Shoes-C10","Highland Dance Ghillie Solid Sole Size C10-10.5 (16.5cm)","*HD-SHOES-C10*","","0","0",
"HD-Shoes-C8","Highland Dance Ghillie Solid Sole Size C8 (14.9cm)","*HD-SHOES-C8*","","0","0",
"HD-Shoes-C7.5","Highland Dance Ghillie Solid Sole Size C7.5 (14.5cm)","*HD-SHOES-C7.5*","","0","0",
"Shipping","Shipping From Supplier","*SHIPPING*","","0","0",
