"stock_id", "Title", "barcode", "category", "price"
"U-SP-Chain","Sporran Chain","*U-SP-CHAIN*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
"hd-braid-silver","Silver Braid for Highland Dance costumes","*HD-BRAID-SILVER*","","0",
