"stock_id", "Title", "barcode", "category", "price"
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
"badge-bagpipe","Bagpipe Cap Badge","*BADGE-BAGPIPE*","","0",
