"stock_id", "Title", "barcode", "category", "price"
"Sportkilt-RS-34","Royal Stewart Sport Kilt Size 34 5 Yard 10oz 70% wool","*SPORTKILT-RS-34*","","0",
"Sportkilt-RS-38","Royal Stewart Sport Kilt Size 38 5 Yard 10oz 70% wool","*SPORTKILT-RS-38*","","0",
"Sportkilt-RS-42","Royal Stewart Sport Kilt Size 42 5 Yard 10oz 70% wool","*SPORTKILT-RS-42*","","0",
"Sportkilt-RS-46","Royal Stewart Sport Kilt Size 46 5 Yard 10oz 70% wool","*SPORTKILT-RS-46*","","0",
"Sportkilt-HoS-36","Honor of Scotland Sport Kilt Size 36 5 Yard 10oz 70% wool","*SPORTKILT-HOS-36*","","0",
"Sportkilt-HoS-40","Honor of Scotland Sport Kilt Size 40 5 Yard 10oz 70% wool","*SPORTKILT-HOS-40*","","0",
"Sportkilt-HoS-44","Honor of Scotland Sport Kilt Size 44 5 Yard 10oz 70% wool","*SPORTKILT-HOS-44*","","0",
"Sportkilt-HoS-48","Honor of Scotland Sport Kilt Size 48 5 Yard 10oz 70% wool","*SPORTKILT-HOS-48*","","0",
"Sportkilt-BW-32","Black Watch Sport Kilt Size 32 5 Yard 10oz 70% wool","*SPORTKILT-BW-32*","","0",
"Sportkilt-BW-36","Black Watch Sport Kilt Size 36 5 Yard 10oz 70% wool","*SPORTKILT-BW-36*","","0",
"Sportkilt-BW-40","Black Watch Sport Kilt Size 40 5 Yard 10oz 70% wool","*SPORTKILT-BW-40*","","0",
"Sportkilt-BW-44","Black Watch Sport Kilt Size 44 5 Yard 10oz 70% wool","*SPORTKILT-BW-44*","","0",
"Sportkilt-McK-34","McKenzie Sport Kilt Size 34 5 Yard 10oz 70% wool","*SPORTKILT-MCK-34*","","0",
"Sportkilt-McK-38","McKenzie Sport Kilt Size 38 5 Yard 10oz 70% wool","*SPORTKILT-MCK-38*","","0",
"Sportkilt-McK-42","McKenzie Sport Kilt Size 42 5 Yard 10oz 70% wool","*SPORTKILT-MCK-42*","","0",
"Purse-minisporran","Mini Sporran for Purses","*PURSE-MINISPORRAN*","","0",
"Purse-minisporran","Mini Sporran for Purses","*PURSE-MINISPORRAN*","","0",
"Purse-minisporran","Mini Sporran for Purses","*PURSE-MINISPORRAN*","","0",
"Purse-minisporran","Mini Sporran for Purses","*PURSE-MINISPORRAN*","","0",
"Purse-minisporran","Mini Sporran for Purses","*PURSE-MINISPORRAN*","","0",
"Kilt-util-camo-34","Heavy Duty Utility Kilt Camoflage Size 34","*KILT-UTIL-CAMO-34*","","0",
"kilt-util-camo-36","Heavy Duty Utility Kilt Camoflage Size 36","*KILT-UTIL-CAMO-36*","","0",
"kilt-util-camo-36","Heavy Duty Utility Kilt Camoflage Size 36","*KILT-UTIL-CAMO-36*","","0",
"kilt-util-camo-38","Heavy Duty Utility Kilt Camoflage Size 38","*KILT-UTIL-CAMO-38*","","0",
"kilt-util-camo-38","Heavy Duty Utility Kilt Camoflage Size 38","*KILT-UTIL-CAMO-38*","","0",
"kilt-util-camo-40","Heavy Duty Utility Kilt Camoflage Size 40","*KILT-UTIL-CAMO-40*","","0",
"kilt-util-camo-40","Heavy Duty Utility Kilt Camoflage Size 40","*KILT-UTIL-CAMO-40*","","0",
"kilt-util-red-36","Red Fashion Kilt Size 36","*KILT-UTIL-RED-36*","","0",
"kilt-util-red-38","Red Fashion Kilt Size 38","*KILT-UTIL-RED-38*","","0",
"kilt-util-red-40","Red Fashion Kilt Size 40","*KILT-UTIL-RED-40*","","0",
"Kilt-util-black-fash","Active Man Fashion Black Utility Kilt Size 34","*KILT-UTIL-BLACK-FASH*","","0",
"kilt-util-black-fash","Active Man Fashion Black Utility Kilt Size 36","*KILT-UTIL-BLACK-FASH*","","0",
"kilt-util-black-fash","Active Man Fashion Black Utility Kilt Size 36","*KILT-UTIL-BLACK-FASH*","","0",
"kilt-util-black-fash","Active Man Fashion Black Utility Kilt Size 36","*KILT-UTIL-BLACK-FASH*","","0",
"kilt-util-black-fash","Active Man Fashion Black Utility Kilt Size 38","*KILT-UTIL-BLACK-FASH*","","0",
